date,rain,tmax,tmin,vpd,rh,kdownDirect
7/1/2007,0,28.9,15.6,461.99,81.8,21212.4
7/2/2007,0,22.8,18.3,381.52,83.1,5075.1
7/3/2007,0.0018,24.5,16.1,469.49,78.1,16509.7
7/4/2007,0,27.8,14.5,427.3,81.1,17873.7
7/5/2007,0,29.5,12.8,455.68,80.6,23584.7
7/6/2007,0,28.4,14.5,311.47,87,15564.1
7/7/2007,0.0135,27.2,15.6,184.39,92,12007.8
7/8/2007,0,30,15.6,436.65,82.8,23325.3
7/9/2007,0.0211,31.1,16.1,302.69,87.5,16869.5
7/10/2007,0.0071,29.5,17.2,235,90.3,15455.4
7/11/2007,0.0175,27.8,17.8,195.23,92,12242.1
7/12/2007,0,28.4,12.2,488.85,76.6,28120
7/13/2007,0,21.1,13.9,193.8,89.9,8388.8
7/14/2007,0,25.6,12.2,317.15,84.7,17020.1
7/15/2007,0.0013,27.8,15.6,249.14,89.2,13409.4
7/16/2007,0,30,15.6,340.26,86.3,18208.4
7/17/2007,0.0056,26.7,16.1,207.13,91.4,12024.6
7/18/2007,0,29.5,16.1,325.99,87,16501.3
7/19/2007,0.0003,31.1,15,365.53,85.2,21086.9
7/20/2007,0.0041,27.8,16.7,228.84,90.3,13229.5
7/21/2007,0,26.1,11.7,362.73,83,20911.2
7/22/2007,0.0152,25.6,15,321.76,84.5,20061.8
7/23/2007,0,25.6,14.5,372.36,81.8,19438.4
7/24/2007,0.0018,23.9,14.5,170.61,91.8,12129.2
7/25/2007,0.0036,28.4,16.1,336.63,85.5,18154
7/26/2007,0.0015,29.5,16.1,316.67,86.9,17020.1
7/27/2007,0.0005,29.5,15.6,303.25,87.4,17430.2
7/28/2007,0.0107,27.2,18.3,220.61,91.2,10618.8
7/29/2007,0.0025,27.8,17.2,325.86,87.7,14639.5
7/30/2007,0.0135,30.6,20,262.75,89.9,16032.7
7/31/2007,0.0008,30,16.7,340.11,86.8,20681.1
8/1/2007,0,30.6,17.2,421.23,83.8,21413.2
8/2/2007,0,30,17.8,390.76,84.9,16785.8
8/3/2007,0.0112,30.6,16.7,342.92,85.9,22028.3
8/4/2007,0,31.7,15.6,376,85.5,23622.3
8/5/2007,0.0391,28.9,15.6,219.98,91.3,16103.9
8/6/2007,0,31.7,17.8,335.11,88.1,17685.4
8/7/2007,0,31.7,16.1,389.98,86.4,21145.5
8/8/2007,0,33.4,18.3,523.25,82.7,23404.8
8/9/2007,0,32.8,17.2,511.53,83,23254.2
8/10/2007,0,33.4,17.2,512.26,82.6,22053.4
8/11/2007,0,32.8,16.7,578.51,79.5,24710.2
8/12/2007,0,30.6,20,557.06,81.3,22501.1
8/13/2007,0,32.8,18.3,675.28,75.7,25203.9
8/14/2007,0,32.2,15,569.73,77.3,24170.4
8/15/2007,0,33.4,13.9,584.16,77.3,24647.4
8/16/2007,0,34.5,16.1,570.47,79.8,21936.2
8/17/2007,0,31.1,18.3,410.31,85.4,12714.9
8/18/2007,0,32.8,15,538.77,79,23509.4
8/19/2007,0,32.2,16.1,537.85,80,22890.2
8/20/2007,0,32.2,16.7,581.43,78.5,22375.5
8/21/2007,0,33.9,17.2,595.6,79.3,21371.4
8/22/2007,0,34.5,17.2,549.09,80.9,22555.4
8/23/2007,0,33.9,17.8,522.1,82.3,17518
8/24/2007,0.0091,32.2,19.5,269.78,89.5,12028.8
8/25/2007,0.0036,31.7,17.8,368.13,86.3,19773.2
8/26/2007,0.0015,28.9,18.3,231.65,90.6,12468.1
8/27/2007,0,30.6,16.1,377.55,85.3,19722.9
8/28/2007,0,31.1,17.8,480.02,82.5,22806.5
8/29/2007,0.0013,31.7,17.2,322.79,87.5,15606
8/30/2007,0.0079,27.8,18.3,186.64,92.4,8869.9
8/31/2007,0.0358,29.5,17.2,264.01,89.1,14873.8
9/1/2007,0,27.8,16.7,276.14,88.3,17082.9
9/2/2007,0,28.9,16.7,430.46,82.4,18296.2
9/3/2007,0,30.6,14.5,347.67,85.1,19990.7
9/4/2007,0,31.1,14.5,427.12,80.9,22128.7
9/5/2007,0,31.1,11.7,470.48,78.2,22768.8
9/6/2007,0,28.9,12.8,419.45,81.4,18308.8
9/7/2007,0,28.9,16.1,424.04,82.2,16509.7
9/8/2007,0,30.6,13.3,431.07,80.5,21990.6
9/9/2007,0,30.6,11.7,440.24,80.3,21061.8
9/10/2007,0,28.9,14.5,350.59,85.5,14216.9
9/11/2007,0.0013,29.5,14.5,231.21,89.5,10259
9/12/2007,0,30,15.6,428.91,81.3,19752.2
9/13/2007,0,28.4,13.3,426.09,82,17974.1
9/14/2007,0.0495,22.2,18.3,66.59,97,3409.9
9/15/2007,0,26.1,12.8,334.97,81.7,21873.5
9/16/2007,0,23.9,7.8,264.31,84.2,19953.1
9/17/2007,0,25.6,10,349.58,81.2,20086.9
9/18/2007,0,25.6,9.5,328.16,81.4,21735.4
9/19/2007,0,27.8,7.8,324.45,82,21953
9/20/2007,0,26.7,8.3,328.1,83.2,19266.9
9/21/2007,0,23.9,12.8,310.01,86.8,7054.1
9/22/2007,0,30,16.7,411.63,83.4,19112.1
9/23/2007,0,30,12.8,340.41,85.1,18350.6
9/24/2007,0,30,13.9,352.01,84.5,18317.2
9/25/2007,0,28.9,13.3,319.38,85.6,17656.1
9/26/2007,0,28.9,12.2,292.39,85.9,17459.5
9/27/2007,0,27.2,10.6,283.59,85.8,14296.4
9/28/2007,0,25.6,11.1,450.33,73.9,21040.9
9/29/2007,0,25.6,4.4,335.11,76.1,21375.6
9/30/2007,0,25,3.3,316.23,77,21170.6
10/1/2007,0,25.6,4.4,306.55,78.7,20848.4
10/2/2007,0,26.7,6.1,366.84,78.5,20492.8
10/3/2007,0,23.4,16.1,308.46,86.3,5163
10/4/2007,0,25.6,17.8,193.37,91.7,6451.6
10/5/2007,0.0036,27.8,22.8,330.1,85.8,14840.3
10/6/2007,0,28.4,14.5,290.99,86.7,12873.9
10/7/2007,0,29.5,13.3,270.59,87.1,16597.6
10/8/2007,0,28.9,12.2,334.3,84,17944.8
10/9/2007,0,27.8,13.3,202.79,90.8,9108.4
10/10/2007,0,27.2,10.6,470.17,71.9,19471.9
10/11/2007,0,17.8,3.3,368.7,67.8,19476.1
10/12/2007,0,21.1,1.1,223.61,79.5,18844.3
10/13/2007,0,23.4,1.7,215.65,82.5,17610.1
10/14/2007,0,26.1,4.4,271.12,80.7,17614.3
10/15/2007,0,25.6,6.7,307.72,79.7,17388.3
10/16/2007,0,22.8,9.5,203.48,88.6,6384.7
10/17/2007,0.001,23.4,10.6,224.69,87.7,8158.6
10/18/2007,0.0048,21.1,11.7,267.45,88,5560.4
10/19/2007,0.0132,24.5,18.3,312.84,84,10610.4
10/20/2007,0,23.4,7.8,337.18,73.7,17664.5
10/21/2007,0,23.9,2.2,262.16,78.3,17375.8
10/22/2007,0.0155,19.5,7.2,64.19,96,1845.1
10/23/2007,0.0419,23.4,11.7,193.94,91.5,3974.7
10/24/2007,0.0183,17.8,13.3,136.4,91.7,5405.6
10/25/2007,0.0015,17.2,10,264.26,81.1,10020.5
10/26/2007,0,20,9.5,210.1,85.9,9426.4
10/27/2007,0,20.6,7.2,259.2,79.1,16254.5
10/28/2007,0,20,3.3,203.38,82.1,15785.9
10/29/2007,0.0005,17.8,-1.1,179.09,80.1,16246.1
10/30/2007,0,20.6,-1.7,190.83,76.6,16886.3
10/31/2007,0,20,-2.8,215.52,78.3,15877.9
11/1/2007,0,21.7,3.9,225.07,82.2,14158.4
11/2/2007,0,20,5.6,211.1,83.5,12217
11/3/2007,0,18.9,0,273.2,70.3,15041.2
11/4/2007,0,15.6,-2.2,292.76,67.4,15083
11/5/2007,0,20.6,-2.2,377.62,66.7,14618.6
11/6/2007,0.0023,11.7,5,515.41,54.4,15091.4
11/7/2007,0,12.2,-2.8,275.03,58,15338.2
11/8/2007,0,11.7,-5.6,192.66,70.1,11857.2
11/9/2007,0,16.7,-3.3,286.31,68.7,13890.6
11/10/2007,0,15,-2.2,398.7,56.7,13472.2
11/11/2007,0,15.6,-3.9,203.1,73.6,12752.6
11/12/2007,0,18.9,-3.3,220.63,77.9,9769.4
11/13/2007,0.0013,16.1,-1.1,203.13,84.1,4619.1
11/14/2007,0.0229,23.4,5,187.83,88.4,7782.1
11/15/2007,0,8.3,6.7,370.42,64.8,9982.8
11/16/2007,0.0005,11.1,-3.9,228.76,64.4,13480.6
11/17/2007,0,15,-5,192,73.3,10723.4
11/18/2007,0,18.9,-3.3,246.52,79.3,10217.1
11/19/2007,0,22.2,3.9,210.1,82.5,11656.4
11/20/2007,0,22.8,2.2,151.01,86.6,11417.9
11/21/2007,0.0142,19.5,3.3,169.22,87,6472.5
11/22/2007,0.0145,16.7,4.4,201.57,85.4,5761.3
11/23/2007,0,8.9,2.2,220.91,68.3,11677.3
11/24/2007,0,8.9,-5.6,170.04,72.4,11777.7
11/25/2007,0.0051,13.3,-4.4,85.55,91.8,2681.9
11/26/2007,0.0183,16.1,4.4,136.39,90.9,3179.8
11/27/2007,0,13.3,6.7,268.93,71,5681.8
11/28/2007,0,16.1,-3.9,152.16,77.4,12166.8
11/29/2007,0,15.6,-1.1,142.64,81.9,10932.6
11/30/2007,0,15,-2.2,105.71,85.6,10802.9
12/1/2007,0,16.7,-2.2,281.8,64.7,10535.1
12/2/2007,0.0066,17.2,-1.7,391.89,69.9,6560.4
12/3/2007,0.0023,11.7,1.1,586.52,48.1,11660.6
12/4/2007,0,11.7,-4.4,236.21,59.9,10752.7
12/5/2007,0,15,-2.8,324.69,59.9,10970.2
12/6/2007,0,7.2,-4.4,189.98,67.3,9543.5
12/7/2007,0,15.6,-2.2,239.92,70.9,7849
12/8/2007,0,17.8,-0.6,147.73,88.8,3196.5
12/9/2007,0.0018,20,6.1,115.07,92.4,5455.8
12/10/2007,0,22.8,10,183.81,87.9,6058.3
12/11/2007,0,23.9,5,197.67,85.3,9635.6
12/12/2007,0,23.4,8.9,244.19,84.7,8037.3
12/13/2007,0.0015,20,10,217.06,85.9,4154.7
12/14/2007,0,16.7,2.2,130.07,86.3,9815.5
12/15/2007,0.0188,13.3,1.7,87.63,91.4,2774
12/16/2007,0.0018,4.4,2.2,273.34,65.5,5083.5
12/17/2007,0,7.8,-2.2,291.75,47.9,10961.9
12/18/2007,0.001,8.3,-8.9,130.08,72.1,7501.8
12/19/2007,0,8.3,-2.2,88.91,87.5,3409.9
12/20/2007,0.0038,10,-1.1,58.04,93.2,2359.8
12/21/2007,0.0196,10,1.1,76.71,92.6,1774
12/22/2007,0.0086,12.2,5.6,129.04,89.2,1288.7
12/23/2007,0.0173,15,8.3,238.74,77.7,9543.5
12/24/2007,0,11.1,-4.4,137.8,77.2,9372
12/25/2007,0,7.2,-3.9,165.8,77.5,2907.8
12/26/2007,0.0018,10.6,0,112.11,87.2,6589.7
12/27/2007,0,16.1,0,161.6,84.1,6828.2
12/28/2007,0.0338,16.7,2.2,88.61,93.3,945.6
12/29/2007,0.0015,21.1,6.7,484.59,66,8874.1
12/30/2007,0.0252,10.6,3.3,76.48,91.7,1092
12/31/2007,0.001,12.2,-3.3,113.02,82.9,10639.7
1/1/2008,0,4.4,-2.2,299.23,54.6,10773.6
1/2/2008,0,-1.7,-9.5,163.44,54.8,11376.1
1/3/2008,0,3.3,-13.3,103.8,69.3,11317.5
1/4/2008,0,8.9,-10.6,122.77,70.8,10991.1
1/5/2008,0,12.2,-10.6,208.71,68.3,8844.8
1/6/2008,0,17.8,-4.4,157.25,82.4,8840.6
1/7/2008,0,20,-1.1,174.49,83.7,10338.5
1/8/2008,0,16.7,9.5,264.25,82.9,2560.6
1/9/2008,0,18.9,12.2,258.36,80.6,9233.9
1/10/2008,0.0589,13.9,1.7,71.27,94.1,3472.7
1/11/2008,0.0142,16.7,5,285.58,74.8,10957.7
1/12/2008,0,13.3,-2.2,133.05,81.4,9589.5
1/13/2008,0,10.6,-1.1,92.24,87.2,4531.2
1/14/2008,0,7.8,-3.3,283.66,56.1,11957.6
1/15/2008,0,5.6,-5,223.01,57.1,12095.7
1/16/2008,0.0048,5,-7.8,155.57,68.7,5740.3
1/17/2008,0.0259,5.6,-1.7,23.51,96.6,2803.3
1/18/2008,0,11.1,-1.1,105.81,85.1,11079
1/19/2008,0.0025,2.2,-0.6,147.2,76.6,1690.3
1/20/2008,0,0,-10.6,188.9,46.1,12760.9
1/21/2008,0,4.4,-12.8,172.93,52.7,13049.6
1/22/2008,0.0089,6.7,-12.8,131.41,82.6,3439.2
1/23/2008,0.0013,12.2,1.1,96.56,87.4,11062.3
1/24/2008,0,6.1,-2.8,207.2,63.7,12560.1
1/25/2008,0,6.7,-11.7,202.16,54.3,11752.6
1/26/2008,0,10.6,-11.1,275.28,59.1,10974.4
1/27/2008,0,11.7,-4.4,245.28,60.3,13903.1
1/28/2008,0,16.1,-6.1,233.21,65.3,12978.5
1/29/2008,0.0249,16.7,-7.2,289.9,71.9,9564.4
1/30/2008,0.0048,9.5,-1.7,370.27,48.8,14455.4
1/31/2008,0.0193,10.6,-6.1,222.04,64.5,8459.9
2/1/2008,0.033,8.9,3.9,161.74,80.2,12049.7
2/2/2008,0,17.2,-4.4,143.84,77.8,14049.6
2/3/2008,0.0061,18.3,-3.9,181.96,77.9,9589.5
2/4/2008,0.0033,14.5,-3.9,43.11,96.1,4309.5
2/5/2008,0,22.8,6.1,320.58,80.1,7531.1
2/6/2008,0.0287,17.8,15,424.81,74.8,2033.4
2/7/2008,0,15.6,-2.2,219.01,71.4,15727.3
2/8/2008,0,15.6,-2.2,210.37,72.4,15292.2
2/9/2008,0,14.5,-1.1,290.85,61.7,15668.7
2/10/2008,0,13.9,-1.1,668.63,33.8,15957.4
2/11/2008,0.0008,17.2,-3.9,407.35,46.1,15877.9
2/12/2008,0,13.9,0.6,361.29,68.4,4602.3
2/13/2008,0.0094,10,7.2,181.53,80.9,9597.9
2/14/2008,0,15.6,-8.3,179.01,68.7,16819.3
2/15/2008,0,16.7,-3.9,254.14,70.8,11426.3
2/16/2008,0,18.9,-3.3,371.57,69.7,10815.4
2/17/2008,0.0419,12.8,4.4,216.6,83,1376.5
2/18/2008,0,11.1,4.4,354.56,63.7,17375.8
2/19/2008,0.0005,7.8,1.1,390.56,46.1,12359.3
2/20/2008,0,13.3,-2.8,339.34,57.8,11204.5
2/21/2008,0.0094,10,-0.6,121.51,84.7,3083.6
2/22/2008,0.0081,13.3,3.9,44.06,95.8,4782.2
2/23/2008,0,17.2,6.1,219.28,78.5,17417.6
2/24/2008,0,11.7,-1.7,106.01,86.5,6104.3
2/25/2008,0,19.5,0,301.74,71.2,18296.2
2/26/2008,0.0211,15,2.2,234.46,78,5401.5
2/27/2008,0,0.6,-3.9,224.84,54.8,17656.1
2/28/2008,0,6.7,-6.7,254.33,51.7,19204.1
2/29/2008,0.0048,8.9,-4.4,206.78,71.4,9597.9
3/1/2008,0,16.7,-1.1,260.99,69.4,17898.8
3/2/2008,0,18.3,-3.3,273.22,64.7,19664.4
3/3/2008,0,18.9,-1.1,386.3,68.7,16836.1
3/4/2008,0.0785,16.7,3.3,325.95,79.1,2046
3/5/2008,0,18.3,1.7,281.57,69.7,20049.3
3/6/2008,0,20,-2.2,297.48,67.4,20091.1
3/7/2008,0.0386,14.5,4.4,146.62,88.9,4539.6
3/8/2008,0.0033,3.9,3.9,323.68,62.8,13212.8
3/9/2008,0,14.5,-5,272.98,58.6,20957.2
3/10/2008,0,18.9,-3.3,275.99,64.7,20480.2
3/11/2008,0,12.2,-0.6,185.04,77.2,6711
3/12/2008,0,19.5,-3.3,306.08,62.5,20940.5
3/13/2008,0,22.8,-0.6,387.24,63.2,19262.7
3/14/2008,0.0018,15.6,3.3,175.51,85.1,7029
3/15/2008,0.0323,13.9,5.6,111.92,90.9,3351.3
3/16/2008,0,15.6,5.6,434.33,60.8,21944.6
3/17/2008,0,13.9,-0.6,261.71,70.9,14547.5
3/18/2008,0,15,2.8,334.77,73.4,3104.5
3/19/2008,0.0411,18.3,7.2,209.06,87.1,2016.7
3/20/2008,0.0015,13.3,0.6,414.66,52.9,22911.1
3/21/2008,0,18.9,-2.8,321.53,62.1,22827.4
3/22/2008,0,21.7,0.6,527.32,49.7,22216.5
3/23/2008,0,13.9,-1.1,335.33,56.8,21124.6
3/24/2008,0,7.2,-2.8,299.71,53.5,16857
3/25/2008,0,13.3,-6.1,261.14,58.4,23651.6
3/26/2008,0,20,-2.2,396.54,61.7,16074.6
3/27/2008,0,22.8,3.9,540.82,59.5,18890.3
3/28/2008,0,20,7.2,353.9,76.7,9058.2
3/29/2008,0.0036,15.6,10,123.93,90.8,4836.6
3/30/2008,0,11.1,7.8,156.63,85.8,4732
3/31/2008,0,16.1,7.8,200.86,85.4,5660.9
4/1/2008,0.0043,25.6,11.1,425.22,75.8,19153.9
4/2/2008,0.0008,25,8.3,470.18,71,19639.3
4/3/2008,0,13.9,10,190.62,85,2878.6
4/4/2008,0.0178,20.6,8.3,137.11,91.6,6472.5
4/5/2008,0.018,15.6,11.1,55.11,96.3,3673.5
4/6/2008,0,20.6,10.6,377.31,76.5,19162.3
4/7/2008,0,21.7,10.6,459.71,72.7,16861.2
4/8/2008,0,18.9,11.7,426.47,72.8,20697.8
4/9/2008,0,24.5,6.1,538.42,66.7,23270.9
4/10/2008,0,22.8,6.7,509,68.7,19082.8
4/11/2008,0.0056,25,12.2,580.2,72.6,13166.8
4/12/2008,0.0033,21.7,12.2,684.31,58,17271.2
4/13/2008,0,12.2,5,557.42,46,22409
4/14/2008,0,8.9,2.2,344.43,59.3,8275.8
4/15/2008,0,15.6,2.2,503.43,45.6,26890
4/16/2008,0,22.2,-2.8,455.2,52.8,27145.2
4/17/2008,0,26.7,0,558.11,52.8,26802.1
4/18/2008,0,25.6,2.8,744.39,48.3,26818.8
4/19/2008,0.0175,20,12.2,427.83,73,15233.6
4/20/2008,0,17.8,5,415.53,65.7,23701.8
4/21/2008,0,22.8,2.2,509.48,62,27069.9
4/22/2008,0,26.1,4.4,558.38,64.3,23969.6
4/23/2008,0,26.1,8.3,692.87,63.3,21538.8
4/24/2008,0,26.1,8.9,628.29,65,25856.5
4/25/2008,0,25.6,10,586.19,69.4,18840.1
4/26/2008,0,27.2,12.2,586.3,70.8,16451.1
4/27/2008,0.0066,21.7,12.8,307.8,83,9284.1
4/28/2008,0.0127,17.8,13.3,314.02,79.3,14150
4/29/2008,0,14.5,2.8,500.19,48.7,27982
4/30/2008,0,23.4,-1.1,406.97,62.6,27459
5/1/2008,0,25,3.9,627.9,57.6,23894.3
5/2/2008,0,25,11.7,870.65,57.6,26664
5/3/2008,0.0025,17.8,13.3,399.57,76.9,8673.3
5/4/2008,0,25.6,7.8,556.55,66.2,26475.8
5/5/2008,0,25,5.6,586.94,60.8,22057.6
5/6/2008,0,26.7,2.8,641.74,55.7,27710
5/7/2008,0,25.6,9.5,676.33,65,23647.4
5/8/2008,0.0117,25.6,15,773.92,65.5,19651.8
5/9/2008,0.0081,25.6,13.9,564.79,73,26450.7
5/10/2008,0.0015,26.1,13.9,475.69,76.6,24442.4
5/11/2008,0.0274,20,13.3,382.53,76.3,16308.9
5/12/2008,0,20,9.5,690.42,53.1,27224.7
5/13/2008,0,25,1.7,502.02,65,26404.6
5/14/2008,0,19.5,8.3,277.86,81.9,10769.4
5/15/2008,0.0203,18.9,12.8,130.15,92.6,5275.9
5/16/2008,0.0018,21.1,15,379.56,79.1,15944.9
5/17/2008,0,23.4,3.9,487.29,65.7,29400.3
5/18/2008,0.0061,20.6,7.2,219.38,85.4,11865.6
5/19/2008,0.003,24.5,5.6,472.31,69.2,28944.3
5/20/2008,0.0208,27.2,11.7,621.21,70,22777.2
5/21/2008,0,22.2,7.2,398.42,72.6,29283.2
5/22/2008,0,27.2,3.9,519.1,65,27028
5/23/2008,0.0036,27.8,8.9,425.26,78,20463.5
5/24/2008,0,26.7,12.2,436.42,78.3,22513.6
5/25/2008,0,26.1,9.5,453.06,76.5,27647.3
5/26/2008,0,28.9,10,489.64,76.8,22496.9
5/27/2008,0,28.4,12.2,450.61,81.6,19752.2
5/28/2008,0.0079,22.8,16.1,151.33,93,9196.3
5/29/2008,0,26.7,15,300.53,86,18827.6
5/30/2008,0,28.4,15.6,407.98,83.2,18212.6
5/31/2008,0,29.5,18.9,637.99,74.9,21538.8
6/1/2008,0.0084,22.8,15,122.06,94,8978.7
6/2/2008,0.002,27.8,12.2,239.96,88.1,18940.6
6/3/2008,0,28.4,15,355.2,84.9,18371.5
6/4/2008,0,32.2,17.8,704.62,73.4,27438.1
6/5/2008,0,31.7,14.5,607.26,76.5,25362.8
6/6/2008,0,32.2,13.9,628.71,77,27429.7
6/7/2008,0,32.2,16.7,523.86,81.6,22455
6/8/2008,0,33.9,15,610.65,77.3,28015.4
6/9/2008,0,32.8,15,685.01,74.4,27061.5
6/10/2008,0,32.2,16.1,678.3,75,25220.6
6/11/2008,0,31.1,16.1,580.24,78.3,24032.4
6/12/2008,0,29.5,16.1,634.58,75.5,26772.8
6/13/2008,0,30,17.8,589.2,77,24793.8
6/14/2008,0.0079,27.8,15.6,144.78,93.5,10602
6/15/2008,0,30,16.7,443.01,82.4,23701.8
6/16/2008,0.0061,29.5,16.1,335.02,86,21681
6/17/2008,0,28.9,15,842.97,62.8,29797.8
6/18/2008,0,27.2,7.8,632.43,63.8,28576.1
6/19/2008,0,27.2,6.7,558.19,66.8,28827.1
6/20/2008,0,28.4,8.9,476.94,75.5,19643.4
6/21/2008,0.0046,26.7,14.5,269.76,87,14723.2
6/22/2008,0,28.4,14.5,261.59,87.8,17555.7
6/23/2008,0,30,12.2,478.26,77.3,23538.7
6/24/2008,0,30.6,10.6,672.88,67.1,28287.4
6/25/2008,0,30.6,10,645.41,68.7,27818.8
6/26/2008,0.001,32.2,11.7,551.53,75.7,20153.9
6/27/2008,0,31.1,15.6,374.46,84.3,21927.9
6/28/2008,0.0155,30.6,16.7,408.66,83.7,19944.7
6/29/2008,0.0091,27.8,17.2,230.53,90.5,18551.5
6/30/2008,0.0048,26.7,13.9,396.83,80.7,23429.9
7/1/2008,0,26.1,8.3,491.53,71,29793.6
7/2/2008,0,28.4,7.8,510.59,71.8,29404.5
7/3/2008,0,28.4,8.9,447.08,78.1,21003.2
7/4/2008,0,28.9,10,451.61,81,20572.3
7/5/2008,0,28.9,16.7,391.98,84.1,16982.5
7/6/2008,0.0102,30.6,15.6,354.84,85.9,21505.3
7/7/2008,0,30,16.1,457.67,82.1,23333.6
7/8/2008,0,29.5,17.2,413.58,84.2,19593.2
7/9/2008,0.018,31.7,18.3,340.74,87.1,21982.2
7/10/2008,0.003,28.4,18.3,177.09,93,13560.1
7/11/2008,0,30,19.5,484.49,81.9,24454.9
7/12/2008,0,30.6,15,495.38,80.9,25475.8
7/13/2008,0.0043,25.6,17.8,116.56,95.3,11208.7
7/14/2008,0,29.5,15,558.77,76.9,28743.4
7/15/2008,0,30,13.9,667.18,72.2,17781.6
7/16/2008,0,29.5,13.9,428.56,81.3,20120.4
7/17/2008,0,30,14.5,592.93,74.4,25551.1
7/18/2008,0,31.1,12.2,642.1,71.7,26274.9
7/19/2008,0,27.8,13.3,381.45,84,14522.4
7/20/2008,0,31.7,13.3,641.14,74.3,24927.7
7/21/2008,0.014,33.9,15.6,623.87,76.6,24789.6
7/22/2008,0,31.7,15,314.3,87.2,17338.1
7/23/2008,0,30.6,15.6,449.32,81.7,17212.6
7/24/2008,0,28.9,10.6,537.76,74.6,24183
7/25/2008,0,27.8,16.1,436.38,81.3,13560.1
7/26/2008,0.0025,27.8,16.7,176.14,92.9,11535.1
7/27/2008,0,32.8,16.7,598.44,77.6,25777
7/28/2008,0.014,31.7,13.9,620.75,76.3,22961.3
7/29/2008,0.0071,30.6,18.9,271.86,90,18015.9
7/30/2008,0,32.8,16.1,404.54,85.4,20630.9
7/31/2008,0.0097,30.6,17.2,274.02,89.8,16108.1
8/1/2008,0,32.2,16.7,538.02,80.5,25383.8
8/2/2008,0,33.9,16.1,433.98,84.1,20635
8/3/2008,0,32.2,16.1,485.13,81.4,22158
8/4/2008,0,32.8,14.5,538.76,79.1,22655.9
8/5/2008,0,32.8,15,596.89,77.9,23375.5
8/6/2008,0,32.8,17.2,739.77,74,24890.1
8/7/2008,0.0053,31.7,17.2,265.19,89.3,13267.2
8/8/2008,0,27.8,14.5,630.25,72,25818.9
8/9/2008,0,28.4,10,509.96,75.8,22429.9
8/10/2008,0,27.8,12.2,469.52,78,20894.4
8/11/2008,0,29.5,10.6,600.49,69.8,26099.2
8/12/2008,0,27.2,8.9,455.04,77.1,16580.8
8/13/2008,0,28.4,16.1,315.26,86,12685.6
8/14/2008,0.0018,29.5,15,396.63,82.2,18204.2
8/15/2008,0,29.5,12.2,575.56,74,20551.4
8/16/2008,0.0104,26.1,15,228.52,89.1,9999.6
8/17/2008,0,28.4,13.3,340.5,84.7,19681.1
8/18/2008,0,29.5,15.6,405.09,83.3,18923.8
8/19/2008,0,31.7,14.5,585.78,76.4,21183.1
8/20/2008,0,31.1,14.5,638.69,73.6,21375.6
8/21/2008,0,29.5,15,731.92,69.2,22538.7
8/22/2008,0,28.4,17.2,833.93,68.4,13731.6
8/23/2008,0,28.9,17.8,891.4,65.7,20722.9
8/24/2008,0,26.1,17.2,594.8,77,9832.2
8/25/2008,0.0673,24.5,18.9,72.04,97,6146.2
8/26/2008,0.1273,22.2,18.3,19.1,99.2,2175.7
8/27/2008,0.0046,26.1,18.9,137.09,94.5,11392.8
8/28/2008,0,27.2,18.9,319.02,87.1,17459.5
8/29/2008,0,30,13.9,400.44,82.4,22605.7
8/30/2008,0,31.7,14.5,391.09,83.8,21392.3
8/31/2008,0,30,15.6,379.71,85.1,19451
9/1/2008,0,27.8,18.9,400.33,84.9,14530.7
9/2/2008,0,29.5,17.2,499.59,80.5,19371.5
9/3/2008,0,29.5,12.8,380.11,82,22086.8
9/4/2008,0,27.8,10.6,414.91,79.6,22308.6
9/5/2008,0,30.6,14.5,475.65,78.8,22317
9/6/2008,0,27.8,11.7,296.91,86.8,14183.5
9/7/2008,0,30.6,14.5,339.32,85,19497
9/8/2008,0.002,30.6,13.3,395.58,83.9,18480.3
9/9/2008,0.0008,26.1,18.3,141.2,94.3,8995.4
9/10/2008,0,28.4,18.3,341.3,86.5,14773.4
9/11/2008,0.0051,25.6,18.3,151.38,94,8367.8
9/12/2008,0.0048,26.7,19.5,208.24,91.7,11832.1
9/13/2008,0,28.9,16.7,286.04,89,13175.1
9/14/2008,0,27.8,17.8,464.06,82.6,18346.4
9/15/2008,0.0023,27.2,17.8,410.84,83.5,18564
9/16/2008,0,22.2,16.1,87.96,95.7,5769.6
9/17/2008,0.0008,23.4,16.7,150.45,92.5,7664.9
9/18/2008,0,26.7,13.3,340.12,83.3,18919.6
9/19/2008,0,24.5,10,284.54,83.4,17928.1
9/20/2008,0,24.5,10.6,297.42,83.3,19471.9
9/21/2008,0,23.4,11.1,239.74,86.7,13903.1
9/22/2008,0,27.2,8.9,304.79,83.1,17685.4
9/23/2008,0,25.6,8.3,323.54,80.8,19517.9
9/24/2008,0,25.6,6.1,300.88,78.9,20358.9
9/25/2008,0,24.5,2.2,328.52,76.8,16940.7
9/26/2008,0,21.7,11.7,271.35,85.4,8208.9
9/27/2008,0,22.2,14.5,202.3,89.7,8790.4
9/28/2008,0,26.7,13.3,346.23,83.4,18128.9
9/29/2008,0,25.6,10,171.82,90.5,13078.9
9/30/2008,0,26.1,7.2,235,85.5,15543.2
10/1/2008,0,20.6,7.2,343.91,74.4,18982.4
10/2/2008,0,20.6,1.7,228.34,79.5,18928
10/3/2008,0,22.8,0.6,214.9,82.2,17041.1
10/4/2008,0,25,3.9,217.14,84.3,17685.4
